"Date","S&P500","Materials","HealthCare","ConsumerStaples","ConsumerDiscretionary","Energy","Financials","Industrials","Technology","Utilities","RealState","CommunicationServices","MexicanStocksIndex","USDMXN"
2018-12-31,249.919998,50.52,86.510002,50.779999,99.010002,57.349998,23.82,64.410004,61.98,52.919998,31,41.279999,41640.269531,19.635
2019-01-02,250.179993,50.779999,85.199997,50.48,99.760002,58.48,24.02,64.739998,62.02,52.009998,30.290001,41.830002,42271.140625,19.6065
2019-01-03,244.210007,49.34,83.470001,50.189999,97.599998,57.900002,23.48,62.77,58.889999,52,30.43,41.130001,42044.320313,19.6095
2019-01-04,252.389999,51.279999,85.959999,51.259998,100.830002,59.869999,24.26,65.150002,61.5,52.77,30.74,42.900002,42455.128906,19.44
2019-01-07,254.380005,51.459999,86.290001,51.189999,103.110001,60.759998,24.290001,65.68,62.049999,52.41,31,43.389999,42834.199219,19.314
2019-01-08,256.769989,52,86.959999,51.66,104.25,61.23,24.309999,66.580002,62.57,53.060001,31.540001,44.119999,43542.871094,19.355
2019-01-09,257.970001,52.02,87.349998,51.18,104.779999,62.200001,24.43,67.029999,63.380001,52.740002,31.41,44.18,43648.070313,19.231
2019-01-10,258.880005,52.48,87.519997,51.48,104.480003,62.380001,24.440001,67.940002,63.66,53.43,31.91,44.27,43668.949219,19.16
2019-01-11,258.980011,52.27,87.809998,51.630001,104.580002,62.009998,24.5,67.870003,63.540001,53.23,31.969999,44.049999,43556.109375,19.12
2019-01-14,257.399994,51.869999,86.839996,51.380001,103.940002,61.860001,24.67,67.860001,62.950001,52.029999,31.870001,43.889999,43397.980469,NA
2019-01-15,260.350006,51.529999,88.400002,51.889999,104.879997,62.080002,24.889999,67.650002,63.900002,52.669998,32.23,44.619999,43603.621094,19.0555
2019-01-16,260.980011,51.73,88.239998,51.610001,104.639999,62,25.42,67.720001,63.959999,52.860001,32.380001,44.43,43819.53125,18.97
2019-01-17,262.959991,52.639999,89.019997,51.830002,105.349998,62.57,25.559999,68.879997,64.370003,53.080002,32.540001,44.610001,43932.078125,19.0535
2019-01-18,266.459991,53.509998,90.080002,52.450001,106.809998,63.84,26,70.190002,65.349998,53.139999,32.66,44.970001,44241.539063,19.113
2019-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44028.960938,NA
2019-01-22,262.859985,52.77,89.459999,51.970001,105.209999,62.450001,25.700001,68.739998,64.25,53.240002,32.599998,44.040001,43768.078125,19.1375
2019-01-23,263.410004,52.41,89.559998,52.59,105.419998,61.810001,25.73,68.839996,64.470001,53.779999,32.619999,43.84,43679.671875,19.087
2019-01-24,263.549988,52.130001,88.809998,51.939999,105.860001,62.139999,25.790001,69.190002,65.010002,54.060001,32.75,44.040001,43566.109375,18.986
2019-01-25,265.779999,53.119999,88.919998,51.73,107.029999,62.93,26,70.07,65.93,53.32,33.130001,44.599998,43638.621094,18.9275
2019-01-28,263.76001,53.040001,87.910004,51.950001,106.410004,62.299999,25.92,69.400002,65.050003,53.07,33.459999,44.209999,43626.148438,19.0405
2019-01-29,263.410004,53.59,88.339996,52.07,105.720001,62.490002,25.83,70.360001,64.349998,53.220001,33.720001,43.689999,43700.101563,18.985
2019-01-30,267.579987,54.16,89.550003,52.419998,107.800003,63.369999,25.98,71.459999,66.349998,53.630001,34,44.32,43631.359375,19.1635
2019-01-31,269.929993,53.349998,90.669998,53.389999,108.779999,63.779999,25.940001,71.769997,66.279999,54.759998,34.330002,46.130001,43987.941406,19.0525
2019-02-01,270.059998,53.509998,90.75,53.220001,107.190002,64.889999,26.049999,71.879997,66.669998,54.549999,34.119999,45.970001,43738.269531,19.1275
2019-02-04,271.959991,53.419998,90.489998,53.560001,107.889999,65.040001,26.16,72.809998,67.739998,54.639999,34.32,46.400002,NA,19.0405
2019-02-05,273.100006,53.810001,90.360001,53.57,108.900002,65.139999,26.09,73.440002,68.309998,54.75,34.549999,46.91,44337.101563,19.083
2019-02-06,272.73999,53.490002,90.769997,53.580002,108.449997,64.660004,26.059999,73.459999,68.540001,54.720001,34.279999,45.860001,43855.789063,19.1075
2019-02-07,270.140015,52.75,89.769997,53.540001,107.559998,63.23,25.799999,72.959999,67.599998,55.439999,34.57,45.419998,43624.550781,19.11
2019-02-08,270.470001,52.700001,89.940002,53.790001,107.129997,62.939999,25.67,73.07,67.989998,55.68,34.57,45.73,43180.449219,19.106
2019-02-11,270.619995,52.779999,89.830002,53.93,107.32,63.240002,25.75,73.459999,67.959999,55.66,34.669998,45.259998,43285.171875,19.282
2019-02-12,274.100006,53.959999,91.059998,54.349998,108.970001,64.040001,26.129999,74.599998,68.860001,55.790001,34.43,45.779999,43113.789063,19.2455
2019-02-13,274.98999,54.029999,91.260002,54.450001,109.709999,64.839996,26.200001,75.040001,68.949997,55.630001,34.66,45.810001,42284.058594,19.405
2019-02-14,274.380005,53.75,91.470001,53.84,109.309998,65.07,25.879999,74.690002,69.07,55.540001,34.790001,45.98,42725.21875,19.3485
2019-02-15,277.369995,54.48,92.849998,54.349998,110.059998,66.120003,26.43,75.690002,69.620003,55.709999,35,46.18,42988.71875,19.336
2019-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42981.308594,NA
2019-02-19,277.850006,54.82,92.629997,54.630001,110.510002,66.32,26.469999,75.660004,69.639999,56.040001,35.040001,46.23,42949.5,19.1855
2019-02-20,278.410004,55.759998,92.519997,54.529999,110.730003,66.599998,26.639999,76.019997,69.720001,56.290001,34.82,46.07,43178,NA
2019-02-21,277.420013,55.540001,91.709999,54.689999,110.510002,65.57,26.5,75.709999,69.75,56.700001,34.880001,45.639999,43577.640625,19.2835
2019-02-22,279.140015,55.779999,92.550003,54.43,111.110001,65.760002,26.459999,76.209999,70.639999,57.049999,35.080002,46.07,43738.660156,19.131
2019-02-25,279.519989,56.139999,92.68,54.130001,110.739998,65.870003,26.57,76.510002,70.980003,56.68,34.790001,46.119999,43664.328125,19.094
2019-02-26,279.320007,55.82,92.349998,54.16,110.889999,65.660004,26.49,76.300003,71.129997,56.610001,34.720001,46.119999,43623.328125,19.155
2019-02-27,279.200012,55.73,91.919998,54.080002,110.809998,65.910004,26.59,76.599998,71.059998,56.68,34.610001,45.889999,43311.179688,19.2095
2019-02-28,278.679993,55.049999,91.650002,54.34,110.209999,65.25,26.52,76.339996,70.860001,57.009998,34.709999,45.919998,42823.808594,19.265
2019-03-01,280.420013,54.98,92.949997,54.240002,111.099998,66.449997,26.690001,76.410004,71.339996,57.130001,34.669998,46.279999,42619.230469,19.3065
2019-03-04,279.399994,55.23,91.690002,54.150002,110.75,66.57,26.52,76.07,71.07,57.23,34.810001,46.34,42418.488281,19.3
2019-03-05,279.019989,54.970001,91.639999,54.110001,111.029999,66.349998,26.42,75.580002,70.860001,57.16,34.91,46.630001,42128.910156,19.275
2019-03-06,277.329987,55.09,90.300003,54.029999,110.510002,65.510002,26.25,74.870003,70.489998,57.16,34.82,46.610001,41908.148438,19.3815
2019-03-07,275.01001,54.639999,89.589996,53.68,109.169998,65.120003,25.98,74.419998,69.82,57.349998,34.790001,46.200001,41641.839844,19.5795
2019-03-08,274.459991,54.73,89.400002,53.709999,108.410004,63.900002,25.969999,74.269997,69.809998,57.549999,34.82,46.169998,41586.699219,19.4835
2019-03-11,278.440002,55.509998,90.419998,54.41,109.900002,64.900002,26.24,74.900002,71.309998,57.959999,35.360001,47,41876.171875,19.4275
2019-03-12,279.48999,55.720001,91.080002,54.43,110.209999,65.32,26.299999,74.279999,71.730003,58.360001,35.549999,47.209999,41740.621094,19.3005
2019-03-13,281.339996,55.990002,92.059998,54.740002,110.599998,65.980003,26.48,74.93,72.199997,58.419998,35.720001,47.349998,41932.558594,19.335
2019-03-14,281.160004,55.57,91.910004,54.689999,110.269997,66.050003,26.58,74.68,72.349998,58.41,35.810001,47.139999,41777.808594,19.3
2019-03-15,281.309998,55.400002,91.989998,54.700001,110.599998,65.510002,26.629999,73.989998,72.989998,58.189999,35.459999,47.02,42210.460938,19.215
2019-03-18,282.329987,55.529999,91.849998,54.779999,111.669998,66.419998,26.9,74.709999,73.300003,57.970001,35.279999,46.619999,NA,19.113
2019-03-19,282.399994,55.459999,92.580002,54.740002,112.230003,66.239998,26.690001,74.440002,73.449997,57.310001,35.18,46.700001,42378.609375,18.9925
2019-03-20,281.549988,55.41,91.940002,54.509998,112.389999,66.82,26.139999,73.93,73.25,57.459999,35.34,47.119999,43156.210938,18.895
2019-03-21,284.730011,56,92.300003,55.150002,113.93,67.290001,26.059999,74.639999,75.089996,58.07,35.970001,47.740002,43251.191406,18.855
2019-03-22,279.25,54.330002,90.620003,55.080002,111.669998,65.470001,25.34,72.949997,73.32,58.490002,35.799999,46.970001,42259.121094,19.164
2019-03-25,279.040009,54.23,90.57,55.189999,112.330002,65.5,25.23,73.120003,73,58.540001,35.830002,46.889999,42703.378906,18.995
2019-03-26,281.119995,54.560001,91.190002,55.66,112.809998,66.440002,25.530001,73.610001,73.400002,58.959999,36.049999,47.119999,42826.160156,19.1035
2019-03-27,279.649994,54.490002,90.43,55.470001,112.580002,65.970001,25.42,73.690002,72.980003,58.549999,35.93,46.779999,42947.550781,19.342
2019-03-28,280.709991,55.02,90.660004,55.740002,113.260002,66.220001,25.639999,74.230003,73.279999,57.860001,36.23,46.669998,42942.230469,19.3665
2019-03-29,282.480011,55.5,91.75,56.110001,113.849998,66.120003,25.709999,75.029999,74,58.169998,36.220001,46.77,43281.28125,19.398
2019-04-01,285.829987,56.330002,91.889999,55.919998,115.099998,66.989998,26.34,76.580002,75.010002,57.77,36.110001,47.48,43672.058594,19.214
2019-04-02,285.970001,56.52,91.68,55.459999,115.080002,66.529999,26.32,76.550003,75.269997,57.849998,36.419998,47.73,43324.589844,19.2245
2019-04-03,286.420013,57.259998,91.559998,55.189999,115.889999,65.889999,26.4,76.32,75.879997,57.759998,36.380001,47.91,43339.75,19.1685
2019-04-04,287.179993,57.84,91.370003,55.400002,116.830002,66.440002,26.559999,76.790001,75.559998,57.560001,36.27,48.18,43937.390625,19.1775
2019-04-05,288.570007,57.82,92,55.59,117.519997,67.610001,26.6,77.010002,75.919998,58.099998,36.549999,48.32,44989.859375,19.0735
2019-04-08,288.790009,57.84,91.980003,55.82,117.940002,67.910004,26.629999,76.68,76.209999,57.689999,36.369999,48.23,45436.28125,18.9615
2019-04-09,287.309998,57.419998,91.739998,55.75,116.879997,67.080002,26.41,75.639999,75.849998,57.830002,36.259998,48.360001,45151.628906,18.905
2019-04-10,288.290009,57.389999,91.769997,55.91,117.440002,67.330002,26.49,75.620003,76.379997,57.650002,36.549999,48.57,44909.140625,18.8285
2019-04-11,288.209991,57.360001,90.639999,56.02,117.589996,67.379997,26.65,76.269997,76.279999,57.939999,36.5,48.599998,44580.058594,18.8525
2019-04-12,290.160004,58.119999,89.809998,56.200001,118.32,67.559998,27.139999,77.279999,76.809998,58.209999,36.700001,49.02,44686.058594,18.7555
2019-04-15,289.970001,57.849998,90.169998,56.529999,118.559998,67.160004,26.969999,76.849998,76.779999,58.200001,36.48,48.98,44625.78125,18.861
2019-04-16,290.160004,58.110001,88.32,56.540001,119.080002,67.599998,27.35,77.32,77.169998,57.48,35.619999,49.029999,45009.359375,18.962
2019-04-17,289.450012,57.75,85.779999,56.82,119.309998,67.510002,27.42,77.419998,77.599998,57.259998,35.25,49.119999,45525.289063,18.8405
2019-04-18,290.019989,57.82,85.919998,56.869999,119.269997,67.190002,27.34,78.309998,77.82,57.290001,35.529999,49.150002,NA,18.758
2019-04-22,290.269989,57.43,85.970001,56.889999,118.82,68.610001,27.26,78.07,78,57.240002,35.139999,49.369999,45381.21875,18.837
2019-04-23,292.880005,57.689999,87.330002,56.709999,120.239998,68.5,27.43,78.75,78.849998,57.400002,35.540001,50.029999,45148.320313,18.949
2019-04-24,292.230011,57.330002,87.230003,56.830002,120.349998,67.300003,27.4,78.519997,78.879997,57.77,35.790001,49.799999,45045.328125,19.01
2019-04-25,292.049988,56.599998,88.129997,56.470001,119.720001,67.089996,27.450001,76.940002,78.860001,58.009998,35.75,50.360001,45026.679688,19.0965
2019-04-26,293.410004,57.07,89.010002,56.98,120.669998,66.220001,27.700001,77.519997,78.559998,58.099998,35.990002,50.759998,44974.96875,18.951
2019-04-29,293.869995,56.959999,88.849998,57.049999,120.25,66.160004,27.98,77.699997,78.580002,57.759998,35.619999,51.220001,44956.730469,19.0185
2019-04-30,294.019989,57.450001,89.260002,57.709999,120.07,66.110001,28.02,78.010002,78.709999,58.709999,36.029999,50.07,44597.320313,18.9945
2019-05-01,291.809998,56.41,89.099998,57,118.610001,64.790001,27.790001,77.5,78.510002,58.110001,36.029999,49.810001,NA,18.8515
2019-05-02,291.179993,56.119999,89.480003,56.98,118.699997,63.66,27.82,77.459999,78.099998,57.98,36.099998,49.610001,44312.429688,19.126
2019-05-03,294.029999,56.669998,90.160004,57.41,120.099998,64.25,28.07,78.400002,78.839996,58.299999,36.349998,50.09,44277.238281,18.982
2019-05-06,292.820007,55.860001,90.620003,57.32,119.370003,64.309998,27.879999,77.650002,78.230003,57.98,36.200001,50.009998,44116.699219,18.9775
